Wall time,Step,Value
1699994675.8707404,0,1.940769076347351
1699994707.603374,200,0.13967151939868927
1699994739.212022,400,0.042408257722854614
1699994770.9032798,600,0.02585379220545292
1699994802.2386456,800,0.01866057701408863
1699994833.903876,1000,0.011566638946533203
1699994865.4559016,1200,0.010624468326568604
1699994897.316014,1400,0.010465213097631931
1699994929.117484,1600,0.0069742994382977486
1699994960.585228,1800,0.004038402810692787
1699994992.0774205,2000,0.003957134671509266
1699995023.8722932,2200,0.003420707769691944
1699995055.6894922,2400,0.0034571466967463493
1699995087.3778043,2600,0.0031024282798171043
1699995119.1698284,2800,0.0023879464715719223
1699995150.6973746,3000,0.0034975125454366207
1699995182.4773762,3200,0.00210822862572968
1699995214.18815,3400,0.0016948755364865065
1699995246.1621203,3600,0.004990429617464542
1699995277.6820214,3800,0.0022456508595496416
1699995309.575307,4000,0.0014813566813245416
1699995341.394272,4200,0.00122540770098567
1699995373.2536137,4400,0.0012763787526637316
1699995404.9367023,4600,0.0013118284987285733
1699995436.4403937,4800,0.0010066005634143949
1699995468.1484718,5000,0.0010132761672139168
1699995499.7387295,5200,0.0012845945311710238
1699995531.0450099,5400,0.002938874065876007
1699995562.7264214,5600,0.0008410009904764593
1699995594.5822196,5800,0.0011412432650104165
1699995626.2195256,6000,0.003073406172916293
1699995657.7596395,6200,0.0007314926479011774
1699995689.3895385,6400,0.001040223753079772
1699995721.0492857,6600,0.0014669180382043123
1699995752.985498,6800,0.002051679417490959
1699995784.715439,7000,0.0007653831271454692
1699995816.4433587,7200,0.0006662835949100554
1699995848.2233655,7400,0.0014179544523358345
1699995879.9962466,7600,0.0009377351962029934
1699995911.728352,7800,0.0037036738358438015
1699995943.5490475,8000,0.0008148499764502048
1699995975.182928,8200,0.0011355769820511341
1699996145.3906848,8400,0.002026299247518182
1699996176.8728962,8600,0.000515319756232202
1699996208.7616389,8800,0.0005037279915995896
1699996240.56644,9000,0.0007399198366329074
1699996272.2112098,9200,0.0005434015765786171
1699996303.8779836,9400,0.0013911537826061249
1699996335.8700805,9600,0.0008138628909364343
1699996367.8759432,9800,0.0006061195163056254
1699996399.6890106,10000,0.000444044970208779
1699996431.358184,10200,0.0006104412022978067
1699996463.4464676,10400,0.0005313204601407051
1699996494.8958237,10600,0.00033081130823120475
1699996526.6839566,10800,0.0004556923231575638
1699996558.3966055,11000,0.001146635040640831
1699996590.2550597,11200,0.0008515038061887026
1699996622.237245,11400,0.0005275299190543592
1699996653.8849466,11600,0.000785919139161706
1699996685.7263727,11800,0.0005407722783274949
1699996717.386056,12000,0.00031675666105002165
1699996749.3877544,12200,0.0003121330519206822
1699996781.2599757,12400,0.0003773918724618852
1699996813.3514907,12600,0.0007307460764423013
1699996845.0851572,12800,0.0004987401189282537
1699996877.2594237,13000,0.00044489948777481914
1699996909.0049405,13200,0.0007252662326209247
1699996941.196661,13400,0.0010492156725376844
1699996973.016876,13600,0.0003868662752211094
1699997005.1095984,13800,0.0003708973526954651
1699997037.3321416,14000,0.0004237004613969475
1699997069.4377916,14200,0.0011625048937276006
1699997101.3330789,14400,0.0003743814304471016
1699997133.2281508,14600,0.00034606538247317076
1699997164.9835353,14800,0.0002814262988977134
1699997196.8465006,15000,0.0010113802272826433
1699997228.7090025,15200,0.00025878293672576547
1699997260.2795181,15400,0.0007834713906049728
1699997291.980436,15600,0.0004317036073189229
1699997323.7125025,15800,0.00025392763200215995
1699997355.6452577,16000,0.00030435214284807444
1699997387.834842,16200,0.00035630774800665677
1699997419.7568574,16400,0.0003510188835207373
1699997451.4325106,16600,0.0003266329295001924
1699997621.8785257,16800,0.00046548174577765167
1699997653.4620569,17000,0.0001924085954669863
1699997685.5207045,17200,0.00028648835723288357
1699997717.5952208,17400,0.00022375928529072553
1699997749.511972,17600,0.0007143478142097592
1699997781.2688754,17800,0.0002971491776406765
1699997812.9354086,18000,0.00025791319785639644
1699997844.8874779,18200,0.00045401707757264376
1699997876.595894,18400,0.0003153551369905472
1699997908.0011256,18600,0.0012780018150806427
1699997939.8745484,18800,0.001113865408115089
1699997971.8909495,19000,0.00017390301218256354
1699998003.7360916,19200,0.00013725570170208812
1699998035.6484482,19400,0.00020640375441871583
1699998067.3452303,19600,0.00024314885376952589
1699998099.2079546,19800,0.00019887089729309082
1699998130.776392,20000,0.00015350143075920641
1699998162.3139606,20200,0.00019178226648364216
1699998193.79448,20400,0.00019186607096344233
1699998230.3061147,20600,0.0004844984505325556
1699998266.711804,20800,0.00016256398521363735
1699998298.8567793,21000,0.0001733081298880279
1699998330.5633075,21200,0.00017198652494698763
1699998362.3592265,21400,0.0002098023542203009
1699998394.0163753,21600,0.0003263566759414971
1699998432.5709534,21800,0.00018242382793687284
1699998464.6485682,22000,0.00014837778871878982
1699998496.2234788,22200,0.00012396732927300036
1699998527.937416,22400,0.00024818824022077024
1699998559.7552729,22600,0.0004897788749076426
1699998591.8280187,22800,0.00013066281098872423
1699998623.7767754,23000,0.00012775637151207775
1699998655.7020266,23200,0.00013582728570327163
1699998688.007866,23400,0.00012232924927957356
1699998719.8281934,23600,9.87828680081293e-05
1699998751.7299688,23800,0.0003156829043291509
1699998783.6475961,24000,0.00013440455950330943
1699998815.3586037,24200,0.00012187565152999014
1699998846.8568277,24400,0.0004532327293418348
1699998878.5669026,24600,0.00011630684457486495
1699998910.5740345,24800,0.0002053918142337352
1699998942.4458976,25000,0.0002609619696158916
1699999129.396616,25200,0.00014921925321687013
1699999161.1736863,25400,0.00019193954358343035
1699999192.736794,25600,0.00023188920749817044
1699999224.884206,25800,0.00010262311843689531
1699999256.80751,26000,0.00014847148850094527
1699999288.5191755,26200,0.00013625014980789274
1699999320.2628918,26400,0.00016937777400016785
1699999352.0646393,26600,0.0001998210500460118
1699999384.1089644,26800,0.00014451943570747972
1699999415.9399416,27000,0.00015977422299329191
1699999447.9713914,27200,0.000106772844446823
1699999480.1313717,27400,0.00011495895887492225
1699999512.1036665,27600,7.478754559997469e-05
1699999544.2902732,27800,0.00018505865591578186
1699999576.3188117,28000,0.00016397253784816712
1699999608.104191,28200,0.00011222147441003472
1699999639.9343567,28400,0.00017719891911838204
1699999671.616308,28600,0.0003176359459757805
1699999703.287036,28800,0.00013671113993041217
1699999735.0400755,29000,8.886566502042115e-05
1699999766.6871967,29200,8.288591197924688e-05
1699999798.6265361,29400,7.924278907012194e-05
1699999830.4484742,29600,0.00010164397826883942
1699999862.469061,29800,0.00011118249676655978
1699999894.2354226,30000,0.0003572096466086805
1699999926.2247727,30200,0.00013039243640378118
1699999957.967378,30400,0.00011748383985832334
1699999989.8526254,30600,0.00012272864114493132
1700000021.7080283,30800,0.00014051460311748087
1700000053.223326,31000,7.063838711474091e-05
1700000084.9507217,31200,8.938678365666419e-05
1700000116.919384,31400,0.00023761391639709473
1700000148.6087325,31600,0.0001054230669979006
1700000180.2070234,31800,8.441161480732262e-05
1700000211.857131,32000,8.193855319404975e-05
1700000243.8548703,32200,0.00013800873421132565
1700000275.716754,32400,0.00011909658496733755
1700000307.455829,32600,0.00016647324082441628
1700000339.162279,32800,0.00011064438876928762
1700000371.2465112,33000,9.445349860470742e-05
1700000403.2241094,33200,0.0001055037064361386
1700000434.957287,33400,7.821353938197717e-05
1700000621.9572535,33600,0.0001218892284668982
1700000653.7441652,33800,0.00017268869851250201
1700000685.8951142,34000,6.194354500621557e-05
1700000717.803083,34200,0.00021696272597182542
1700000749.8257685,34400,8.467889711027965e-05
1700000781.7652578,34600,9.007944026961923e-05
1700000813.8508782,34800,8.462322875857353e-05
1700000845.7534652,35000,7.439074397552758e-05
1700001030.4762053,35200,6.936075806152076e-05
1700001062.6128473,35400,5.386177508626133e-05
1700001094.5430186,35600,7.182355329860002e-05
1700001126.2665079,35800,0.00014499013195745647
1700001158.1869333,36000,9.223658707924187e-05
1700001189.966952,36200,6.6575754317455e-05
1700001221.9996529,36400,5.640620656777173e-05
1700001253.7861664,36600,7.130009907996282e-05
1700001285.599028,36800,0.00011572756920941174
