Wall time,Step,Value
1701553776.1118221,0,130.67230224609375
1701553826.4211025,250,2.6956491470336914
1701553876.8559318,500,1.2370268106460571
1701553927.043724,750,0.701585054397583
1701553977.434762,1000,0.4619247615337372
1701554028.0741243,1250,0.27931028604507446
1701554078.1974318,1500,0.24593853950500488
1701554128.5274403,1750,0.20474819839000702
1701554178.8050838,2000,0.11889785528182983
1701554229.0186045,2250,0.08440160006284714
1701554279.4606218,2500,0.09251189231872559
1701554329.8177567,2750,0.06882530450820923
1701554380.1556988,3000,0.07890255749225616
1701554430.594273,3250,0.05779289826750755
1701554481.0772176,3500,0.04973726347088814
1701554531.5266278,3750,0.03198162466287613
1701554581.977476,4000,0.028819479048252106
1701554632.3863328,4250,0.028287053108215332
1701554682.7943816,4500,0.03786841779947281
1701554733.1736739,4750,0.03908616304397583
1701554783.383521,5000,0.01468596700578928
1701554833.7442975,5250,0.058124005794525146
1701554884.3368516,5500,0.027185700833797455
1701554934.8357046,5750,0.07431378960609436
1701554985.237918,6000,0.02142483741044998
1701555035.7249997,6250,0.03327484428882599
1701555085.8185492,6500,0.03332899883389473
1701555135.878562,6750,0.02038399875164032
1701555186.0695024,7000,0.04401964321732521
1701555236.0242898,7250,0.006753195077180862
1701555285.9772651,7500,0.022147659212350845
1701555335.6273417,7750,0.07518160343170166
1701555385.1528971,8000,0.004422652535140514
1701555435.0946226,8250,0.005448316689580679
1701555484.9517438,8500,0.005733325146138668
1701555534.8098578,8750,0.007565626874566078
1701555585.0392928,9000,0.020494360476732254
1701555634.9044125,9250,0.01952018216252327
1701555684.875077,9500,0.0027840505354106426
1701555735.0739129,9750,0.001585644669830799
1701555785.3033967,10000,0.721939206123352
1701555835.65552,10250,0.01676207222044468
1701555885.808048,10500,0.014455757103860378
1701555936.1860852,10750,0.008416553027927876
1701555986.5016134,11000,0.006639747880399227
1701556036.71687,11250,0.006421571597456932
1701556086.9643726,11500,0.006190395914018154
1701556137.2843735,11750,0.005176314618438482
1701556187.673192,12000,0.0055749909952282906
1701556238.206131,12250,0.003926591482013464
1701556288.6071265,12500,0.006385244429111481
1701556338.8867931,12750,0.0028592669405043125
1701556389.4952497,13000,0.0036903785075992346
1701556439.9953022,13250,0.0024328608997166157
1701556490.5258873,13500,0.01260868925601244
1701556802.2046902,13750,0.009598683565855026
1701556852.4730372,14000,0.00945294089615345
1701556902.8740125,14250,0.0017687547951936722
1701556953.1582773,14500,0.0017436242196708918
1701557003.6434107,14750,0.004057134501636028
1701557054.3634052,15000,0.04741315171122551
1701557104.8514233,15250,0.0019020457984879613
1701557155.5591862,15500,0.0016562116798013449
1701557206.0554006,15750,0.001977788284420967
1701557256.474511,16000,0.002003052271902561
1701557306.7970893,16250,0.033436305820941925
1701557357.2438853,16500,0.006895884871482849
1701557407.6169686,16750,0.0012353393249213696
1701557458.037381,17000,0.0019062819192185998
1701557510.357984,17250,0.0008745186496526003
1701557564.3861532,17500,0.0009582979837432504
1701557617.8013213,17750,0.0040367827750742435
1701557667.6762006,18000,0.007046476937830448
1701557717.4449396,18250,0.0035377596504986286
1701557767.3564076,18500,6.545291900634766
1701557817.3036451,18750,0.005916438065469265
1701557867.246558,19000,0.008653249591588974
1701557917.4387188,19250,0.0034804735332727432
1701557967.320279,19500,0.0022945189848542213
1701558017.1401482,19750,0.001918163150548935
1701558067.3362775,20000,0.001924207666888833
1701558117.38674,20250,0.00223102536983788
1701558167.4227839,20500,0.002815323881804943
1701558217.664035,20750,0.0030197789892554283
1701558267.8104584,21000,0.006962796673178673
1701558317.8250427,21250,0.007672103587538004
1701558368.0165474,21500,0.0010209763422608376
1701558418.4076388,21750,0.002766069956123829
1701558468.7840528,22000,0.005429075099527836
1701558519.1461535,22250,0.0018855581292882562
1701558569.2137055,22500,0.006277141626924276
1701558619.225967,22750,0.0031647770665585995
1701558669.583843,23000,0.0009598001488484442
1701558719.898268,23250,0.009169166907668114
1701558770.1346881,23500,0.004540670197457075
1701558820.5644417,23750,0.001173533033579588
1701558870.833577,24000,0.0009627781109884381
1701558921.1257932,24250,0.0008384432876482606
1701558971.4395237,24500,0.004310552962124348
1701559021.894576,24750,0.0008958530379459262
1701559072.3955777,25000,0.0008505311561748385
1701559122.8375316,25250,0.001355990068987012
1701559173.3320801,25500,0.0025206785649061203
1701559223.8176382,25750,0.008492985740303993
1701559274.3452487,26000,0.004784486256539822
1701559324.6672506,26250,0.0006536504370160401
1701559375.1476161,26500,0.0023440527729690075
1701559425.681447,26750,0.0005551299545913935
1701559476.2498834,27000,0.003066591452807188
1701559527.8350103,27250,0.0006253100000321865
1701559838.8026416,27500,0.0004864870570600033
1701559889.0570486,27750,0.0004579001688398421
1701559939.7377794,28000,0.0005426096031442285
1701559990.206561,28250,0.0005213384283706546
1701560040.87728,28500,0.004402974154800177
1701560091.171995,28750,0.004064158536493778
1701560141.603912,29000,0.0033958950079977512
1701560191.5860214,29250,0.002472255378961563
1701560241.902171,29500,0.0025640518870204687
1701560292.1798468,29750,0.0023337025195360184
1701560342.5738473,30000,0.0016276290407404304
1701560392.6912172,30250,0.0017043109983205795
1701560443.1272879,30500,0.0013433771673589945
1701560493.2188752,30750,0.0016057370230555534
1701560543.3315523,31000,0.002007001079618931
1701560593.3346918,31250,0.001868333318270743
